id_exam,id_reactiv,num_reac_a,num_reac_b,num_reac_c,num_reac_d,rc,i_ancla,i_elim,id_area,area,id_subarea,subarea,id_especf,especf,id_estimul,nr_especf,id_taxo,nvl_taxo,p_rc,rpbis_rc,rpbis_op1,rpbis_op2,rpbis_op3,rpbis_op4,p_rce,rpbis_rce,rpbis_op1e,rpbis_op2e,rpbis_op3e,rpbis_op4e
O_233018a,O_2330554,23,0,0,0,1,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24440,"A PARTIR DE LA DESCRIPCI”N DE UN PROBLEMA FOCALIZADO EN LA RUTA DE MEJORA, IDENTIFICAR LA ACCI”N MEDIANTE LA CUAL LA COORDINACI”N DE ACTIVIDADES VINCULA AL COLECTIVO ESCOLAR CON LAS METAS DE LA ESCUELA",,3,3,APLICACI”N,10.31,0.136,0.136,-0.154,-0.07,-0.015,0,0,0,0,0,0
O_233018a,O_2330557,24,0,0,0,1,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24441,"A PARTIR DE LA DEFINICI”N DE ACCIONES ESPECIFICADAS EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA PARA CONTRIBUIR AL LOGRO DE APRENDIZAJES DE TODOS LOS ALUMNOS, DISTINGUIR EL PAPEL DEL COORDINADOR EN LA ORGANIZACI”N DEL TRABAJO ESCOLAR",,3,1,CONOCIMIENTO,71.13,0.036,0.036,-0.025,0.08,-0.164,0,0,0,0,0,0
O_233018a,O_2330355,25,0,0,0,4,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24441,"A PARTIR DE LA DEFINICI”N DE ACCIONES ESPECIFICADAS EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA PARA CONTRIBUIR AL LOGRO DE APRENDIZAJES DE TODOS LOS ALUMNOS, DISTINGUIR EL PAPEL DEL COORDINADOR EN LA ORGANIZACI”N DEL TRABAJO ESCOLAR",,3,1,CONOCIMIENTO,67.01,0.285,-0.261,-0.112,-0.286,0.285,67.01,0.3,-0.277,-0.132,-0.306,0.3
O_233018a,O_2330356,26,0,0,0,3,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24441,"A PARTIR DE LA DEFINICI”N DE ACCIONES ESPECIFICADAS EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA PARA CONTRIBUIR AL LOGRO DE APRENDIZAJES DE TODOS LOS ALUMNOS, DISTINGUIR EL PAPEL DEL COORDINADOR EN LA ORGANIZACI”N DEL TRABAJO ESCOLAR",,3,1,CONOCIMIENTO,69.07,0.265,-0.338,-0.048,0.265,-0.01,69.07,0.286,-0.385,-0.022,0.286,0.001
O_233018a,O_2330561,27,0,0,0,3,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24441,"A PARTIR DE LA DEFINICI”N DE ACCIONES ESPECIFICADAS EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA PARA CONTRIBUIR AL LOGRO DE APRENDIZAJES DE TODOS LOS ALUMNOS, DISTINGUIR EL PAPEL DEL COORDINADOR EN LA ORGANIZACI”N DEL TRABAJO ESCOLAR",,3,1,CONOCIMIENTO,28.87,-0.071,0.121,0,-0.071,-0.213,0,0,0,0,0,0
O_233018a,O_2330563,28,0,0,0,3,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24442,"A PARTIR DE UNA SITUACI”N PROBLEM¡TICA EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA, QUE AFECTA EL APRENDIZAJE DE TODOS LOS ALUMNOS, RECONOCER LAS ACCIONES DE LA COORDINACI”N DE ACTIVIDADES QUE CONTRIBUYAN A SU SOLUCI”N",,3,3,APLICACI”N,76.29,0.23,-0.099,-0.266,0.23,-0.14,76.29,0.322,-0.171,-0.338,0.322,-0.136
O_233018a,O_2330632,29,0,0,0,4,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24442,"A PARTIR DE UNA SITUACI”N PROBLEM¡TICA EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA, QUE AFECTA EL APRENDIZAJE DE TODOS LOS ALUMNOS, RECONOCER LAS ACCIONES DE LA COORDINACI”N DE ACTIVIDADES QUE CONTRIBUYAN A SU SOLUCI”N",,3,3,APLICACI”N,77.32,0.338,-0.273,-0.37,-0.139,0.338,77.32,0.295,-0.261,-0.331,-0.134,0.295
O_233018a,O_2330565,30,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_002,ORGANIZACI”N Y FUNCIONAMIENTO DE UNA ESCUELA EFICAZ,24442,"A PARTIR DE UNA SITUACI”N PROBLEM¡TICA EN LA RUTA DE MEJORA DE UNA ESCUELA SECUNDARIA, QUE AFECTA EL APRENDIZAJE DE TODOS LOS ALUMNOS, RECONOCER LAS ACCIONES DE LA COORDINACI”N DE ACTIVIDADES QUE CONTRIBUYAN A SU SOLUCI”N",,3,3,APLICACI”N,53.61,-0.022,-0.046,-0.022,-0.054,-0.021,0,0,0,0,0,0
O_233018a,O_2330368,31,0,0,0,3,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24443,"A PARTIR DE LA DESCRIPCI”N DE UN GRUPO DE ALUMNOS CON DIFICULTAD EN EL PROCESO DE APRENDIZAJE, IDENTIFICAR LA INTERVENCI”N DOCENTE QUE LLEVE AL ALUMNO A LA RESOLUCI”N",,3,2,COMPRENSI”N,38.14,-0.02,-0.112,-0.134,-0.02,0.034,0,0,0,0,0,0
O_233018a,O_2330469,32,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24443,"A PARTIR DE LA DESCRIPCI”N DE UN GRUPO DE ALUMNOS CON DIFICULTAD EN EL PROCESO DE APRENDIZAJE, IDENTIFICAR LA INTERVENCI”N DOCENTE QUE LLEVE AL ALUMNO A LA RESOLUCI”N",,3,2,COMPRENSI”N,87.63,0.12,-0.061,0.12,-0.178,-2,87.63,0.182,-0.127,0.182,-0.217,-2
O_233018a,O_2330635,33,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24443,"A PARTIR DE LA DESCRIPCI”N DE UN GRUPO DE ALUMNOS CON DIFICULTAD EN EL PROCESO DE APRENDIZAJE, IDENTIFICAR LA INTERVENCI”N DOCENTE QUE LLEVE AL ALUMNO A LA RESOLUCI”N",,3,2,COMPRENSI”N,53.61,0.145,-0.166,0.145,0.084,-0.232,0,0,0,0,0,0
O_233018a,O_2330574,34,0,0,0,1,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24443,"A PARTIR DE LA DESCRIPCI”N DE UN GRUPO DE ALUMNOS CON DIFICULTAD EN EL PROCESO DE APRENDIZAJE, IDENTIFICAR LA INTERVENCI”N DOCENTE QUE LLEVE AL ALUMNO A LA RESOLUCI”N",,3,2,COMPRENSI”N,47.42,0.169,0.169,0.023,-0.432,0.004,47.42,0.174,0.174,0.012,-0.481,0.017
O_233018a,O_2330359,35,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24444,"A PARTIR DE UN CASO DE UN ALUMNO CON PROBLEMAS DE APRENDIZAJE, IDENTIFICAR LAS ACCIONES DE INTERVENCI”N DOCENTE QUE FAVOREZCAN EL PROCESO DE DESARROLLO O APRENDIZAJE DEL ALUMNO",,3,3,APLICACI”N,60.82,0.047,-0.293,0.047,-0.016,-0.038,0,0,0,0,0,0
O_233018a,O_2330360,36,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24444,"A PARTIR DE UN CASO DE UN ALUMNO CON PROBLEMAS DE APRENDIZAJE, IDENTIFICAR LAS ACCIONES DE INTERVENCI”N DOCENTE QUE FAVOREZCAN EL PROCESO DE DESARROLLO O APRENDIZAJE DEL ALUMNO",,3,3,APLICACI”N,27.84,0.08,0.02,0.08,-0.079,-0.142,0,0,0,0,0,0
O_233018a,O_2330385,37,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24444,"A PARTIR DE UN CASO DE UN ALUMNO CON PROBLEMAS DE APRENDIZAJE, IDENTIFICAR LAS ACCIONES DE INTERVENCI”N DOCENTE QUE FAVOREZCAN EL PROCESO DE DESARROLLO O APRENDIZAJE DEL ALUMNO",,3,3,APLICACI”N,41.24,0.028,0.058,0.028,-0.113,-0.11,0,0,0,0,0,0
O_233018a,O_2330291,38,0,0,0,3,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24445,"A PARTIR DE UN EJEMPLO DE PRODUCCI”N DE UN ALUMNO, IDENTIFICAR EL CONTENIDO DEL PROGRAMA DE ESTUDIO AL QUE CORRESPONDE",,3,3,APLICACI”N,31.96,0.126,-0.178,0.067,0.126,-0.158,0,0,0,0,0,0
O_233018a,O_233022,39,0,0,0,4,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24445,"A PARTIR DE UN EJEMPLO DE PRODUCCI”N DE UN ALUMNO, IDENTIFICAR EL CONTENIDO DEL PROGRAMA DE ESTUDIO AL QUE CORRESPONDE",,3,3,APLICACI”N,37.11,0.264,-0.154,-2,-0.251,0.264,37.11,0.289,-0.146,-2,-0.303,0.289
O_233018a,O_2330620,40,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24445,"A PARTIR DE UN EJEMPLO DE PRODUCCI”N DE UN ALUMNO, IDENTIFICAR EL CONTENIDO DEL PROGRAMA DE ESTUDIO AL QUE CORRESPONDE",,3,3,APLICACI”N,48.45,-0.097,0.068,-0.097,0.055,-0.102,0,0,0,0,0,0
O_233018a,O_2330173,41,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24446,"A PARTIR DE LOS BLOQUES TEM¡TICOS DE UNA ASIGNATURA, IDENTIFICAR SU RELACI”N CON LOS APRENDIZAJES ESPERADOS O LOS CONTENIDOS",,3,1,CONOCIMIENTO,45.36,0.19,-0.117,0.19,-0.162,-0.141,45.36,0.243,-0.178,0.243,-0.207,-0.12
O_233018a,O_2330361,42,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24446,"A PARTIR DE LOS BLOQUES TEM¡TICOS DE UNA ASIGNATURA, IDENTIFICAR SU RELACI”N CON LOS APRENDIZAJES ESPERADOS O LOS CONTENIDOS",,3,1,CONOCIMIENTO,75.26,0.076,-0.079,0.076,-0.162,-0.021,0,0,0,0,0,0
O_233018a,O_2330392,43,0,0,0,4,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24446,"A PARTIR DE LOS BLOQUES TEM¡TICOS DE UNA ASIGNATURA, IDENTIFICAR SU RELACI”N CON LOS APRENDIZAJES ESPERADOS O LOS CONTENIDOS",,3,1,CONOCIMIENTO,17.53,0.089,0.144,-0.221,-0.167,0.089,0,0,0,0,0,0
O_233018a,O_2330579,44,0,0,0,4,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_003,EL CURRÕCULO Y SU RELACI”N CON EL APRENDIZAJE,24446,"A PARTIR DE LOS BLOQUES TEM¡TICOS DE UNA ASIGNATURA, IDENTIFICAR SU RELACI”N CON LOS APRENDIZAJES ESPERADOS O LOS CONTENIDOS",,3,1,CONOCIMIENTO,29.9,0.132,0.058,-0.382,-0.196,0.132,0,0,0,0,0,0
O_233018a,O_2330196,45,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24447,"A PARTIR DEL PLANTEAMIENTO DE UNA SECUENCIA DID¡CTICA, RECONOCER LOS ELEMENTOS B¡SICOS DE LA ORGANIZACI”N DE LAS SESIONES DE CLASE (TIEMPOS, PROP”SITOS, APRENDIZAJES ESPERADOS, METODOLOGÕA, ESTRATEGIAS DE EVALUACI”N Y RECURSOS DID¡CTICOS)",,2,1,CONOCIMIENTO,72.16,0.306,-0.211,0.306,-0.343,-0.103,72.16,0.257,-0.166,0.257,-0.375,-0.09
O_233018a,O_2330512,46,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24447,"A PARTIR DEL PLANTEAMIENTO DE UNA SECUENCIA DID¡CTICA, RECONOCER LOS ELEMENTOS B¡SICOS DE LA ORGANIZACI”N DE LAS SESIONES DE CLASE (TIEMPOS, PROP”SITOS, APRENDIZAJES ESPERADOS, METODOLOGÕA, ESTRATEGIAS DE EVALUACI”N Y RECURSOS DID¡CTICOS)",,2,1,CONOCIMIENTO,84.54,0.398,-0.147,0.398,-0.36,-0.209,84.54,0.417,-0.177,0.417,-0.356,-0.246
O_233018a,O_2330241,47,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24448,"A PARTIR DEL REGISTRO DE UNA VISITA ¡ULICA, DISTINGUIR LOS ELEMENTOS B¡SICOS DE LA ORGANIZACI”N DE LAS SESIONES DE CLASE (TIEMPOS, PROP”SITOS, APRENDIZAJES ESPERADOS, METODOLOGÕA, ESTRATEGIAS DE EVALUACI”N, RECURSOS DID¡CTICOS Y SECUENCIA DID¡CTICA)",,2,2,COMPRENSI”N,83.51,0.42,-0.196,0.42,-0.316,-0.297,83.51,0.356,-0.173,0.356,-0.292,-0.267
O_233018a,O_2330362,48,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24448,"A PARTIR DEL REGISTRO DE UNA VISITA ¡ULICA, DISTINGUIR LOS ELEMENTOS B¡SICOS DE LA ORGANIZACI”N DE LAS SESIONES DE CLASE (TIEMPOS, PROP”SITOS, APRENDIZAJES ESPERADOS, METODOLOGÕA, ESTRATEGIAS DE EVALUACI”N, RECURSOS DID¡CTICOS Y SECUENCIA DID¡CTICA)",,2,2,COMPRENSI”N,63.92,0.326,-0.164,0.326,-0.177,-0.315,63.92,0.355,-0.131,0.355,-0.232,-0.335
O_233018a,O_2330459,49,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24449,"A PARTIR DE UNA SITUACI”N DE CLASE QUE AFECTA AL PROCESO DE APRENDIZAJE DE LOS ALUMNOS CON REZAGO, SELECCIONAR LA ESTRATEGIA QUE APOYE EL TRABAJO DE ENSE—ANZA DE LOS MAESTROS EN EL ¡REA QUE COORDINA",,2,3,APLICACI”N,72.16,0.218,-0.237,0.218,-0.079,-0.207,72.16,0.26,-0.194,0.26,-0.186,-0.204
O_233018a,O_2330638,50,0,0,0,1,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24449,"A PARTIR DE UNA SITUACI”N DE CLASE QUE AFECTA AL PROCESO DE APRENDIZAJE DE LOS ALUMNOS CON REZAGO, SELECCIONAR LA ESTRATEGIA QUE APOYE EL TRABAJO DE ENSE—ANZA DE LOS MAESTROS EN EL ¡REA QUE COORDINA",,2,3,APLICACI”N,34.02,0.292,0.292,-0.028,-0.303,-0.164,34.02,0.254,0.254,-0.015,-0.296,-0.171
O_233018a,O_2330583,51,0,0,0,1,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24449,"A PARTIR DE UNA SITUACI”N DE CLASE QUE AFECTA AL PROCESO DE APRENDIZAJE DE LOS ALUMNOS CON REZAGO, SELECCIONAR LA ESTRATEGIA QUE APOYE EL TRABAJO DE ENSE—ANZA DE LOS MAESTROS EN EL ¡REA QUE COORDINA",,2,3,APLICACI”N,42.27,0.231,0.231,-0.126,-0.195,-0.176,0,0,0,0,0,0
O_233018a,O_2330370,52,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24450,"A PARTIR DE LOS RESULTADOS DE LA EVALUACI”N INTERNA DE UN GRUPO DE ALUMNOS, LA CUAL ARROJA UN ALTO ÕNDICE DE REPROBACI”N, DISTINGUIR LAS ACCIONES DE LA COORDINACI”N QUE APOYEN LA LABOR DE ENSE—ANZA DEL MAESTRO",,2,1,CONOCIMIENTO,68.04,0.146,-0.235,0.146,-2,-0.074,68.04,0.153,-0.237,0.153,-2,-0.108
O_233018a,O_2330501,53,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24450,"A PARTIR DE LOS RESULTADOS DE LA EVALUACI”N INTERNA DE UN GRUPO DE ALUMNOS, LA CUAL ARROJA UN ALTO ÕNDICE DE REPROBACI”N, DISTINGUIR LAS ACCIONES DE LA COORDINACI”N QUE APOYEN LA LABOR DE ENSE—ANZA DEL MAESTRO",,2,1,CONOCIMIENTO,81.44,0.064,-0.03,0.064,0.091,-0.204,0,0,0,0,0,0
O_233018a,O_233015,54,0,0,0,4,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24451,"A PARTIR DE LA DESCRIPCI”N DE LOS ENFOQUES DID¡CTICOS DE DIVERSAS ASIGNATURAS DE EDUCACI”N SECUNDARIA, RELACIONAR EL NOMBRE DE LA ASIGNATURA CON EL ENFOQUE CORRESPONDIENTE",,2,1,CONOCIMIENTO,90.72,0.304,-0.279,-0.124,-0.272,0.304,0,0,0,0,0,0
O_233018a,O_2330371,55,0,0,0,1,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24451,"A PARTIR DE LA DESCRIPCI”N DE LOS ENFOQUES DID¡CTICOS DE DIVERSAS ASIGNATURAS DE EDUCACI”N SECUNDARIA, RELACIONAR EL NOMBRE DE LA ASIGNATURA CON EL ENFOQUE CORRESPONDIENTE",,2,1,CONOCIMIENTO,45.36,-0.087,-0.087,-0.045,-0.037,0.019,0,0,0,0,0,0
O_233018a,O_2330484,56,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24451,"A PARTIR DE LA DESCRIPCI”N DE LOS ENFOQUES DID¡CTICOS DE DIVERSAS ASIGNATURAS DE EDUCACI”N SECUNDARIA, RELACIONAR EL NOMBRE DE LA ASIGNATURA CON EL ENFOQUE CORRESPONDIENTE",,2,1,CONOCIMIENTO,97.94,0.181,-0.206,0.181,-2,-2,0,0,0,0,0,0
O_233018a,O_233020,57,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24452,"A PARTIR DE LA DESCRIPCI”N DE ACTIVIDADES DE CLASE RELACIONADAS CON UNA ASIGNATURA DE EDUCACI”N SECUNDARIA, SELECCIONAR LA QUE RESPONDE AL ENFOQUE ACTUAL",,3,2,COMPRENSI”N,71.13,0.168,-0.136,0.168,-0.315,-2,71.13,0.159,-0.158,0.159,-0.284,-2
O_233018a,O_2330125,58,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24452,"A PARTIR DE LA DESCRIPCI”N DE ACTIVIDADES DE CLASE RELACIONADAS CON UNA ASIGNATURA DE EDUCACI”N SECUNDARIA, SELECCIONAR LA QUE RESPONDE AL ENFOQUE ACTUAL",,3,2,COMPRENSI”N,85.57,0.196,-0.077,0.196,-2,-0.245,85.57,0.178,-0.071,0.178,-2,-0.245
O_233018a,O_2330195,59,0,0,0,4,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24452,"A PARTIR DE LA DESCRIPCI”N DE ACTIVIDADES DE CLASE RELACIONADAS CON UNA ASIGNATURA DE EDUCACI”N SECUNDARIA, SELECCIONAR LA QUE RESPONDE AL ENFOQUE ACTUAL",,3,2,COMPRENSI”N,26.8,0.068,-0.167,-0.108,-0.009,0.068,0,0,0,0,0,0
O_233018a,O_2330301,60,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24453,"A PARTIR DEL CASO DE UN ALUMNO EN RIESGO DE DESERCI”N ESCOLAR, IDENTIFICAR LAS ACCIONES DE ATENCI”N QUE SE DEBEN TOMAR",,2,2,COMPRENSI”N,90.72,0.28,-0.318,0.28,-2,-0.094,0,0,0,0,0,0
O_233018a,O_2330375,61,0,0,0,3,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24453,"A PARTIR DEL CASO DE UN ALUMNO EN RIESGO DE DESERCI”N ESCOLAR, IDENTIFICAR LAS ACCIONES DE ATENCI”N QUE SE DEBEN TOMAR",,2,2,COMPRENSI”N,15.46,-0.1,-0.104,-0.059,-0.1,0.099,0,0,0,0,0,0
O_233018a,O_2330589,62,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24453,"A PARTIR DEL CASO DE UN ALUMNO EN RIESGO DE DESERCI”N ESCOLAR, IDENTIFICAR LAS ACCIONES DE ATENCI”N QUE SE DEBEN TOMAR",,2,2,COMPRENSI”N,79.38,0.109,-0.123,0.109,-0.204,0.042,79.38,0.174,-0.209,0.174,-0.171,-0.018
O_233018a,O_2330149,63,0,0,0,3,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24454,"A PARTIR DE UNA PROBLEM¡TICA RELACIONADA CON EL REZAGO ESCOLAR, IDENTIFICAR LA MANERA DE LLEVAR A CABO ACCIONES QUE COADYUVEN A LA PREVENCI”N DE DICHO PROBLEMA",,2,3,APLICACI”N,64.95,0.117,-0.118,-0.118,0.117,-0.089,64.95,0.137,-0.125,-0.152,0.137,-0.112
O_233018a,O_2330151,64,0,0,0,1,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24454,"A PARTIR DE UNA PROBLEM¡TICA RELACIONADA CON EL REZAGO ESCOLAR, IDENTIFICAR LA MANERA DE LLEVAR A CABO ACCIONES QUE COADYUVEN A LA PREVENCI”N DE DICHO PROBLEMA",,2,3,APLICACI”N,35.05,0.146,0.146,0.069,-0.379,-0.215,35.05,0.164,0.164,0.036,-0.409,-0.218
O_233018a,O_233072,65,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24455,"A PARTIR DE UNA LISTA DE ENUNCIADOS RELACIONADOS CON EL USO DE LAS TIC, IDENTIFICAR EL QUE DESCRIBE EL USO DID¡CTICO DE LAS TIC EN ATENCI”N DE ALUMNOS QUE ENFRENTAN BARRERAS PARA EL APRENDIZAJE Y LA PARTICIPACI”N (BAP)",,2,1,CONOCIMIENTO,69.07,0.448,-0.27,0.448,-0.387,-0.19,69.07,0.432,-0.269,0.432,-0.395,-0.189
O_233018a,O_2330389,66,0,0,0,3,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24455,"A PARTIR DE UNA LISTA DE ENUNCIADOS RELACIONADOS CON EL USO DE LAS TIC, IDENTIFICAR EL QUE DESCRIBE EL USO DID¡CTICO DE LAS TIC EN ATENCI”N DE ALUMNOS QUE ENFRENTAN BARRERAS PARA EL APRENDIZAJE Y LA PARTICIPACI”N (BAP)",,2,1,CONOCIMIENTO,62.89,-0.016,-0.071,-0.029,-0.016,-0.001,0,0,0,0,0,0
O_233018a,O_233073,67,0,0,0,4,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24456,"A PARTIR DE UNA SECUENCIA DID¡CTICA QUE INCLUYE EL USO DE LAS TIC, DISE—AR LA ADECUACI”N QUE FAVORECE LA INCLUSI”N DE LOS ALUMNOS QUE ENFRENTAN BARRERAS PARA EL APRENDIZAJE Y LA PARTICIPACI”N (BAP)",,2,3,APLICACI”N,79.38,0.229,-0.103,-2,-0.281,0.229,79.38,0.232,-0.106,-2,-0.303,0.232
O_233018a,O_2330640,68,0,0,0,2,0,1,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24456,"A PARTIR DE UNA SECUENCIA DID¡CTICA QUE INCLUYE EL USO DE LAS TIC, DISE—AR LA ADECUACI”N QUE FAVORECE LA INCLUSI”N DE LOS ALUMNOS QUE ENFRENTAN BARRERAS PARA EL APRENDIZAJE Y LA PARTICIPACI”N (BAP)",,2,3,APLICACI”N,58.76,-0.032,-0.029,-0.032,-0.098,0.069,0,0,0,0,0,0
O_233018a,O_2330594,69,0,0,0,2,0,0,O_2330_01,LA ESCUELA Y EL TRABAJO EN EL AULA,O_2330_01_004,PR¡CTICA DOCENTE,24456,"A PARTIR DE UNA SECUENCIA DID¡CTICA QUE INCLUYE EL USO DE LAS TIC, DISE—AR LA ADECUACI”N QUE FAVORECE LA INCLUSI”N DE LOS ALUMNOS QUE ENFRENTAN BARRERAS PARA EL APRENDIZAJE Y LA PARTICIPACI”N (BAP)",,2,3,APLICACI”N,19.59,0.072,0.014,0.072,-0.111,-0.16,19.59,0.143,-0.021,0.143,-0.124,-0.22
